,type,id,properties.mag,properties.place,properties.time,properties.updated,properties.tz,properties.url,properties.detail,properties.felt,properties.cdi,properties.mmi,properties.alert,properties.status,properties.tsunami,properties.sig,properties.net,properties.code,properties.ids,properties.sources,properties.types,properties.nst,properties.dmin,properties.rms,properties.gap,properties.magType,properties.type,properties.title,geometry.type,geometry.coordinates,elevation
54,Feature,pr2020001270,1.81,"10km SSW of Guanica, Puerto Rico",1577915052420,1578295255669,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001270,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001270&format=geojson,,,,,reviewed,0,50,pr,2020001270,",pr2020001270,",",pr,",",geoserve,origin,phase-data,",3.0,0.1372,0.09,333.0,md,earthquake,"M 1.8 - 10km SSW of Guanica, Puerto Rico",Point,"[-66.9401, 17.88, 7]",0
55,Feature,pr2020001269,1.56,"11km S of Guanica, Puerto Rico",1577914944700,1578295227909,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001269,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001269&format=geojson,,,,,reviewed,0,37,pr,2020001269,",pr2020001269,",",pr,",",geoserve,origin,phase-data,",3.0,0.1801,0.23,334.0,md,earthquake,"M 1.6 - 11km S of Guanica, Puerto Rico",Point,"[-66.8938, 17.8703, 8]",0
56,Feature,pr2020001268,1.71,"9km SSW of Guanica, Puerto Rico",1577914894070,1578295198130,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001268,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001268&format=geojson,,,,,reviewed,0,45,pr,2020001268,",pr2020001268,",",pr,",",geoserve,origin,phase-data,",3.0,0.1371,0.08,332.0,md,earthquake,"M 1.7 - 9km SSW of Guanica, Puerto Rico",Point,"[-66.935, 17.8865, 7]",0
57,Feature,pr2020001267,1.46,"10km SSW of Guanica, Puerto Rico",1577914780340,1578295169333,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001267,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001267&format=geojson,,,,,reviewed,0,33,pr,2020001267,",pr2020001267,",",pr,",",geoserve,origin,phase-data,",3.0,0.138,0.08,332.0,md,earthquake,"M 1.5 - 10km SSW of Guanica, Puerto Rico",Point,"[-66.935, 17.885, 7]",0
58,Feature,nn00714582,0.6,"54km SW of Goldfield, Nevada",1577914753042,1578096559712,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00714582,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00714582&format=geojson,,,,,reviewed,0,6,nn,00714582,",nn00714582,",",nn,",",geoserve,origin,phase-data,",6.0,0.084,0.065,188.72,ml,earthquake,"M 0.6 - 54km SW of Goldfield, Nevada",Point,"[-117.5971, 37.3074, 5.7]",1685
59,Feature,us700070tm,4.4,"218km SSE of L'Esperance Rock, New Zealand",1577914724149,1579309310040,-720,https://earthquake.usgs.gov/earthquakes/eventpage/us700070tm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us700070tm&format=geojson,,,,,reviewed,0,298,us,700070tm,",us700070tm,",",us,",",geoserve,origin,phase-data,",,6.42,0.92,195.0,mb,earthquake,"M 4.4 - 218km SSE of L'Esperance Rock, New Zealand",Point,"[-178.4354, -33.3675, 10]",1
60,Feature,pr2020001264,1.86,"6km S of Guanica, Puerto Rico",1577914711680,1578294945485,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001264,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001264&format=geojson,,,,,reviewed,0,53,pr,2020001264,",pr2020001264,",",pr,",",geoserve,origin,phase-data,",4.0,0.0745,0.15,266.0,md,earthquake,"M 1.9 - 6km S of Guanica, Puerto Rico",Point,"[-66.918, 17.9115, 4]",0
61,Feature,us70006tb2,4.8,"187km SSE of L'Esperance Rock, New Zealand",1577914374402,1579242222040,-720,https://earthquake.usgs.gov/earthquakes/eventpage/us70006tb2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006tb2&format=geojson,,,,,reviewed,0,354,us,70006tb2,",us70006tb2,",",us,",",geoserve,origin,phase-data,",,3.825,0.95,130.0,mb,earthquake,"M 4.8 - 187km SSE of L'Esperance Rock, New Zealand",Point,"[-178.3726, -33.0633, 10]",1
62,Feature,pr2020001273,1.95,"9km S of Guanica, Puerto Rico",1577914103080,1578292736328,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001273,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001273&format=geojson,,,,,reviewed,0,58,pr,2020001273,",pr2020001273,",",pr,",",geoserve,origin,phase-data,",4.0,0.0938,0.29,280.0,md,earthquake,"M 2.0 - 9km S of Guanica, Puerto Rico",Point,"[-66.9171, 17.8893, 5]",0
63,Feature,nn00714581,0.5,"52km E of Big Pine, California",1577914050586,1578096189161,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00714581,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00714581&format=geojson,,,,,reviewed,0,4,nn,00714581,",nn00714581,",",nn,",",geoserve,origin,phase-data,",3.0,0.099,0.0358,209.22,ml,earthquake,"M 0.5 - 52km E of Big Pine, California",Point,"[-117.7042, 37.146, 0]",1731
64,Feature,pr2020001272,1.97,"14km S of Indios, Puerto Rico",1577913929460,1578292717256,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001272,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001272&format=geojson,,,,,reviewed,0,60,pr,2020001272,",pr2020001272,",",pr,",",geoserve,origin,phase-data,",4.0,0.2701,0.16,290.0,md,earthquake,"M 2.0 - 14km S of Indios, Puerto Rico",Point,"[-66.795, 17.8653, 13]",0
65,Feature,ci39020159,0.9,"18km E of Little Lake, CA",1577913728120,1577913937926,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39020159,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39020159&format=geojson,,,,,automatic,0,12,ci,39020159,",ci39020159,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",18.0,0.0467,0.16,47.0,ml,earthquake,"M 0.9 - 18km E of Little Lake, CA",Point,"[-117.705, 35.9331667, 9.94]",1506
66,Feature,ak020205fbv,2.1,"37km SW of Tanaga Volcano, Alaska",1577913534797,1578705679963,-600,https://earthquake.usgs.gov/earthquakes/eventpage/ak020205fbv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak020205fbv&format=geojson,,,,,reviewed,0,68,ak,020205fbv,",av62117906,ak020205fbv,",",av,ak,",",geoserve,origin,phase-data,",,,0.48,,ml,earthquake,"M 2.1 - 37km SW of Tanaga Volcano, Alaska",Point,"[-178.4723, 51.6211, 7.6]",0
67,Feature,ak020204cth,1.3,"16km NNW of Meadow Lakes, Alaska",1577913254606,1578705678890,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak020204cth,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak020204cth&format=geojson,,,,,reviewed,0,26,ak,020204cth,",ak020204cth,",",ak,",",geoserve,origin,phase-data,",,,0.34,,ml,earthquake,"M 1.3 - 16km NNW of Meadow Lakes, Alaska",Point,"[-149.6719, 61.7679, 43.3]",326
68,Feature,pr2020001271,3.18,"88km N of Road Town, British Virgin Islands",1577913119610,1579238214040,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001271,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001271&format=geojson,,,,,reviewed,0,156,pr,2020001271,",pr2020001271,us70006v60,",",pr,us,",",geoserve,origin,phase-data,",10.0,1.5895,0.36,338.0,md,earthquake,"M 3.2 - 88km N of Road Town, British Virgin Islands",Point,"[-64.7303, 19.2715, 44]",0
69,Feature,pr2020001266,1.49,"7km SW of Guanica, Puerto Rico",1577912948130,1578292663921,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001266,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001266&format=geojson,,,,,reviewed,0,34,pr,2020001266,",pr2020001266,",",pr,",",geoserve,origin,phase-data,",4.0,0.1007,0.17,228.0,md,earthquake,"M 1.5 - 7km SW of Guanica, Puerto Rico",Point,"[-66.9543, 17.924, 7]",0
70,Feature,ak020202tpp,1.4,"55km W of Big Lake, Alaska",1577912802942,1578698307489,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak020202tpp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak020202tpp&format=geojson,,,,,reviewed,0,30,ak,020202tpp,",ak020202tpp,",",ak,",",geoserve,origin,phase-data,",,,0.43,,ml,earthquake,"M 1.4 - 55km W of Big Lake, Alaska",Point,"[-150.994, 61.4477, 65]",196
71,Feature,pr2020001265,2.57,"81km ENE of Punta Cana, Dominican Republic",1577912716900,1578292644240,-300,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001265,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001265&format=geojson,,,,,reviewed,0,102,pr,2020001265,",pr2020001265,",",pr,",",geoserve,origin,phase-data,",6.0,0.6052,0.6,326.0,md,earthquake,"M 2.6 - 81km ENE of Punta Cana, Dominican Republic",Point,"[-67.727, 18.9366, 8]",0
72,Feature,ci39020143,0.83,"4km SE of Lake Henshaw, CA",1577912489250,1577975060915,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39020143,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39020143&format=geojson,,,,,reviewed,0,11,ci,39020143,",ci39020143,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",31.0,0.03034,0.2,38.0,ml,earthquake,"M 0.8 - 4km SE of Lake Henshaw, CA",Point,"[-116.7283333, 33.2195, 11.35]",1042
73,Feature,ci39020135,1.1,"3km SE of Lake Henshaw, CA",1577912421310,1577975077332,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39020135,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39020135&format=geojson,,,,,reviewed,0,19,ci,39020135,",ci39020135,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",42.0,0.02078,0.19,28.0,ml,earthquake,"M 1.1 - 3km SE of Lake Henshaw, CA",Point,"[-116.7383333, 33.2241667, 11.45]",1033
74,Feature,ak020201hrh,1.6,"7km E of Big Lake, Alaska",1577912421071,1578698306357,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak020201hrh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak020201hrh&format=geojson,,,,,reviewed,0,39,ak,020201hrh,",ak020201hrh,",",ak,",",geoserve,origin,phase-data,",,,0.37,,ml,earthquake,"M 1.6 - 7km E of Big Lake, Alaska",Point,"[-149.8229, 61.5215, 38.7]",78
75,Feature,pr2020001262,1.53,"8km SSE of Guanica, Puerto Rico",1577912327150,1578292600361,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001262,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001262&format=geojson,,,,,reviewed,0,36,pr,2020001262,",pr2020001262,",",pr,",",geoserve,origin,phase-data,",3.0,0.075,0.08,289.0,md,earthquake,"M 1.5 - 8km SSE of Guanica, Puerto Rico",Point,"[-66.8875, 17.9006, 4]",0
76,Feature,pr2020001261,1.83,"5km SE of Guanica, Puerto Rico",1577912211640,1578292583177,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001261,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001261&format=geojson,,,,,reviewed,0,52,pr,2020001261,",pr2020001261,",",pr,",",geoserve,origin,phase-data,",5.0,0.0451,0.24,269.0,md,earthquake,"M 1.8 - 5km SE of Guanica, Puerto Rico",Point,"[-66.8765, 17.9301, 9]",0
77,Feature,ci39020127,1.88,"26km NNE of Trona, CA",1577912201660,1577975130730,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39020127,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39020127&format=geojson,,,,,reviewed,0,54,ci,39020127,",ci39020127,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",24.0,0.1039,0.16,68.0,ml,earthquake,"M 1.9 - 26km NNE of Trona, CA",Point,"[-117.3233333, 35.9898333, 1.02]",1327
78,Feature,pr2020001259,1.72,"6km SSW of Indios, Puerto Rico",1577912169370,1578292562153,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001259,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001259&format=geojson,,,,,reviewed,0,46,pr,2020001259,",pr2020001259,",",pr,",",geoserve,origin,phase-data,",5.0,0.0535,0.17,269.0,md,earthquake,"M 1.7 - 6km SSW of Indios, Puerto Rico",Point,"[-66.8416, 17.937, 7]",0
79,Feature,pr2020001258,1.33,"10km S of Guanica, Puerto Rico",1577911486980,1578292529321,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001258,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001258&format=geojson,,,,,reviewed,0,27,pr,2020001258,",pr2020001258,",",pr,",",geoserve,origin,phase-data,",4.0,0.1018,0.11,294.0,md,earthquake,"M 1.3 - 10km S of Guanica, Puerto Rico",Point,"[-66.8993, 17.8753, 6]",0
80,Feature,nc73322271,1.52,"6km W of Templeton, CA",1577911457650,1578696305230,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322271,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322271&format=geojson,,,,,reviewed,0,36,nc,73322271,",nc73322271,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",45.0,0.03865,0.05,91.0,md,earthquake,"M 1.5 - 6km W of Templeton, CA",Point,"[-120.769, 35.5498333, 5.32]",176
81,Feature,ak0201zp4n5,1.3,"59km E of Cantwell, Alaska",1577911371678,1578698305231,-540,https://earthquake.usgs.gov/earthquakes/eventpage/ak0201zp4n5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0201zp4n5&format=geojson,,,,,reviewed,0,26,ak,0201zp4n5,",ak0201zp4n5,",",ak,",",geoserve,origin,phase-data,",,,0.52,,ml,earthquake,"M 1.3 - 59km E of Cantwell, Alaska",Point,"[-147.7595, 63.4543, 0.4]",1451
82,Feature,pr2020001257,1.68,"6km SE of Guanica, Puerto Rico",1577911309230,1578292514537,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001257,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001257&format=geojson,,,,,reviewed,0,43,pr,2020001257,",pr2020001257,",",pr,",",geoserve,origin,phase-data,",3.0,0.1807,0.11,325.0,md,earthquake,"M 1.7 - 6km SE of Guanica, Puerto Rico",Point,"[-66.8701, 17.921, 5]",0
83,Feature,us70006taw,4.8,"284km SE of L'Esperance Rock, New Zealand",1577911091204,1579653290040,-720,https://earthquake.usgs.gov/earthquakes/eventpage/us70006taw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006taw&format=geojson,,,,,reviewed,0,354,us,70006taw,",us70006taw,",",us,",",geoserve,origin,phase-data,",,4.16,0.43,146.0,mb,earthquake,"M 4.8 - 284km SE of L'Esperance Rock, New Zealand",Point,"[-176.8485, -33.3138, 10]",-1
84,Feature,us70006ur8,4.5,"232km SSE of L'Esperance Rock, New Zealand",1577911078216,1579653419040,-720,https://earthquake.usgs.gov/earthquakes/eventpage/us70006ur8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006ur8&format=geojson,,,,,reviewed,0,312,us,70006ur8,",us70006ur8,",",us,",",geoserve,origin,phase-data,",,4.995,0.55,191.0,mb,earthquake,"M 4.5 - 232km SSE of L'Esperance Rock, New Zealand",Point,"[-178.2074, -33.4458, 10]",2
85,Feature,pr2020001260,2.03,"4km SSE of Guanica, Puerto Rico",1577911051160,1578293018320,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001260,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001260&format=geojson,,,,,reviewed,0,63,pr,2020001260,",pr2020001260,",",pr,",",geoserve,origin,phase-data,",5.0,0.0459,0.18,262.0,md,earthquake,"M 2.0 - 4km SSE of Guanica, Puerto Rico",Point,"[-66.8981, 17.9333, 7]",0
86,Feature,nc73322261,-0.5,"6km WNW of The Geysers, CA",1577911030480,1578690077083,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322261,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322261&format=geojson,,,,,reviewed,0,0,nc,73322261,",nc73322261,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",18.0,0.006413,0.03,68.0,md,earthquake,"M -0.5 - 6km WNW of The Geysers, CA",Point,"[-122.8218333, 38.806, 2.77]",345
87,Feature,nc73322266,1.81,"6km SW of Hamilton City, CA",1577910979150,1578361323474,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322266,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322266&format=geojson,0.0,0.0,,,reviewed,0,50,nc,73322266,",nc73322266,",",nc,",",dyfi,geoserve,nearby-cities,origin,phase-data,scitech-link,",16.0,0.2899,0.07,96.0,md,earthquake,"M 1.8 - 6km SW of Hamilton City, CA",Point,"[-122.0651667, 39.7073333, 27.73]",289
88,Feature,ci39020103,1.03,"15km SW of Searles Valley, CA",1577910853830,1577911079894,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39020103,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39020103&format=geojson,,,,,automatic,0,16,ci,39020103,",ci39020103,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",18.0,0.06652,0.21,137.0,ml,earthquake,"M 1.0 - 15km SW of Searles Valley, CA",Point,"[-117.5155, 35.6723333, 7.05]",1120
89,Feature,us70006t9g,4.9,"187km E of Neiafu, Tonga",1577910734577,1579653068040,-660,https://earthquake.usgs.gov/earthquakes/eventpage/us70006t9g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006t9g&format=geojson,,,,,reviewed,0,369,us,70006t9g,",us70006t9g,",",us,",",geoserve,origin,phase-data,",,2.197,0.83,48.0,mb,earthquake,"M 4.9 - 187km E of Neiafu, Tonga",Point,"[-172.206, -18.6577, 10]",-3
90,Feature,pr2020001256,2.21,"9km S of Indios, Puerto Rico",1577910509760,1578292998800,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001256,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001256&format=geojson,,,,,reviewed,0,75,pr,2020001256,",pr2020001256,",",pr,",",geoserve,origin,phase-data,",5.0,0.0848,0.26,279.0,md,earthquake,"M 2.2 - 9km S of Indios, Puerto Rico",Point,"[-66.8301, 17.906, 7]",0
91,Feature,us70006t92,2.1,"19km N of Driggs, Idaho",1577910130640,1579652972576,-420,https://earthquake.usgs.gov/earthquakes/eventpage/us70006t92,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us70006t92&format=geojson,1.0,2.0,,,reviewed,0,68,us,70006t92,",mb80376854,us70006t92,",",mb,us,",",dyfi,geoserve,origin,phase-data,",,0.294,0.47,68.0,ml,earthquake,"M 2.1 - 19km N of Driggs, Idaho",Point,"[-111.1254, 43.8984, 7.21]",1920
92,Feature,nc73322256,1.05,"10km WSW of Lakeport, CA",1577910112610,1578690062608,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322256,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322256&format=geojson,,,,,reviewed,0,17,nc,73322256,",nc73322256,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",25.0,0.03764,0.07,98.0,md,earthquake,"M 1.1 - 10km WSW of Lakeport, CA",Point,"[-123.027, 39.0065, 7.08]",379
93,Feature,ci39020087,1.09,"21km E of Little Lake, CA",1577910081050,1577910302669,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39020087,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39020087&format=geojson,,,,,automatic,0,18,ci,39020087,",ci39020087,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",15.0,0.0493,0.08,78.0,ml,earthquake,"M 1.1 - 21km E of Little Lake, CA",Point,"[-117.6804962, 35.9049988, 3.83]",1463
94,Feature,pr2020001255,2.49,"6km SSE of Guanica, Puerto Rico",1577909751770,1578292975760,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001255,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001255&format=geojson,,,,,reviewed,0,95,pr,2020001255,",pr2020001255,",",pr,",",geoserve,origin,phase-data,",13.0,0.053,0.27,222.0,md,earthquake,"M 2.5 - 6km SSE of Guanica, Puerto Rico",Point,"[-66.8788, 17.9221, 6]",0
95,Feature,pr2020001252,2.25,"8km SSE of Guanica, Puerto Rico",1577909564780,1578292957488,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001252,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001252&format=geojson,,,,,reviewed,0,78,pr,2020001252,",pr2020001252,",",pr,",",geoserve,origin,phase-data,",3.0,0.0731,0.2,290.0,md,earthquake,"M 2.3 - 8km SSE of Guanica, Puerto Rico",Point,"[-66.8858, 17.9023, 7]",0
96,Feature,pr2020001251,1.91,"8km S of Guanica, Puerto Rico",1577909351110,1578292866968,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001251,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001251&format=geojson,,,,,reviewed,0,56,pr,2020001251,",pr2020001251,",",pr,",",geoserve,origin,phase-data,",4.0,0.0923,0.15,279.0,md,earthquake,"M 1.9 - 8km S of Guanica, Puerto Rico",Point,"[-66.9185, 17.8916, 7]",0
97,Feature,ci39020079,1.19,"13km SSW of Searles Valley, CA",1577909178230,1577975136980,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci39020079,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39020079&format=geojson,,,,,reviewed,0,22,ci,39020079,",ci39020079,",",ci,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",21.0,0.07273,0.15,82.0,ml,earthquake,"M 1.2 - 13km SSW of Searles Valley, CA",Point,"[-117.4791667, 35.6716667, 4.7]",1091
98,Feature,nc73322251,0.69,"12km SSW of Tres Pinos, CA",1577909128310,1578688862488,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73322251,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73322251&format=geojson,,,,,reviewed,0,7,nc,73322251,",nc73322251,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",12.0,0.09182,0.08,69.0,md,earthquake,"M 0.7 - 12km SSW of Tres Pinos, CA",Point,"[-121.3816667, 36.6886667, 4.95]",193
99,Feature,pr2020001248,1.99,"8km S of Guanica, Puerto Rico",1577909095940,1578292844984,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001248,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001248&format=geojson,,,,,reviewed,0,61,pr,2020001248,",pr2020001248,",",pr,",",geoserve,origin,phase-data,",3.0,0.155,0.07,332.0,md,earthquake,"M 2.0 - 8km S of Guanica, Puerto Rico",Point,"[-66.9108, 17.8905, 7]",0
100,Feature,pr2020001254,1.41,"4km SE of Guanica, Puerto Rico",1577909066210,1578292484912,-240,https://earthquake.usgs.gov/earthquakes/eventpage/pr2020001254,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2020001254&format=geojson,,,,,reviewed,0,31,pr,2020001254,",pr2020001254,",",pr,",",geoserve,origin,phase-data,",4.0,0.0397,0.07,280.0,md,earthquake,"M 1.4 - 4km SE of Guanica, Puerto Rico",Point,"[-66.8813, 17.9355, 5]",0
